ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
2201 253.917653 -45.275407 204.688 2117.8 18.465 0.011 1.44 0.019 nan nan 1.983 0.019 1.3428 0.122900 0.099658 -0.071923 125.8 "Gaia DR2 5964013749256990720" 253.91797122475 0.1313 -45.27571023216 0.1179 1635721458409799680 5964013749256990720 1071965119 2015.5 0.7390 0.1882 3.9267 -0.602 0.215 -1.601 0.195 0.3153 -0.3192 -0.2458 -0.4082 -0.4979 -0.0958 -0.7246 -0.2664 0.5426 -0.0715 191 0 190 1 0.9758 203.70 0.175 0.39 31 0 1.3862 1.4075 0.0254 0.056 22 11 0.22539 0 24 0 206 1634 2.172 752.146 17.6552 0.0014 23 476.5 11.81 40.360 18.6563 0.0269 22 1775 11.02 161.008 16.6391 0.0067 1.378 0 2.0172 1.0010 1.0161 "" "" 0 "" "" "" NOT_AVAILABLE 340.95282747884 -1.19810204962 257.81812682942 -22.51418904180 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.91797491000 3.3319 -45.27570334030 3.0179
2202 253.655924 -45.093158 1724.6 606.618 18.465 0.009 1.34 0.014 nan nan 1.751 0.024 1.1678 0.139249 -0.084990 0.110304 322.4 "Gaia DR2 5964121948073380608" 253.65596030611 0.1292 -45.09350797991 0.1055 1635721458409799680 5964121948073380608 195183735 2015.5 0.8603 0.1440 5.9758 0.505 0.248 -6.141 0.177 0.1596 -0.1484 -0.3266 -0.2263 -0.1512 -0.1907 -0.6581 -0.1143 0.3256 0.0887 207 0 207 0 -0.3450 194.49 0.000 0 31 0 1.1607 1.4486 0.0305 0.074 24 12 0.23022 0 26 0 220 1398 1.627 859.412 17.8242 0.0013 21 487.1 10.62 45.876 18.6324 0.0237 21 1410 9.687 145.600 16.8886 0.0075 1.357 0 1.7438 0.8082 0.9356 "" "" 0 "" "" "" NOT_AVAILABLE 340.97855852982 -0.93995610313 257.59609566894 -22.35549656692 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.65595722900 3.8468 -45.09348153920 2.7526
2203 253.928642 -45.202072 140.87 1509.72 18.466 0.014 1.558 0.025 nan nan 2.105 0.018 0.6564 0.107163 0.107148 0.001790 89.0 "Gaia DR2 5964108139785489664" 253.92841837021 0.1713 -45.20198425598 0.1376 1635721458409799680 5964108139785489664 756716723 2015.5 1.8219 0.2008 9.0742 2.726 0.302 4.656 0.234 0.2380 -0.2351 -0.3028 -0.3639 -0.2083 -0.2482 -0.5872 -0.2399 0.2798 0.0365 207 0 207 0 6.6388 365.99 0.802 7.6 31 0 0.6697 1.4028 0.0316 0.025 24 12 0.28269 0 26 0 225 1416 2.529 559.936 17.8106 0.0019 23 518.8 10.29 50.417 18.5640 0.0215 26 1815 38.18 47.543 16.6146 0.0228 1.648 0 1.9494 0.7534 1.1960 "" "" 0 "" "" "" NOT_AVAILABLE 341.01488867135 -1.15760918585 257.81651973988 -22.44011184726 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.92840171500 4.6887 -45.20200430110 3.6321
2205 253.93116 -45.13427 126.246 947.516 18.469 0.011 1.442 0.017 nan nan 1.959 0.024 2.1397 0.129216 0.108720 0.069834 57.3 "Gaia DR2 5964109892132200576" 253.93046499880 0.1259 -45.13393697560 0.1091 1635721458409799680 5964109892132200576 1183924153 2015.5 0.1366 0.1477 0.9246 1.253 0.227 1.180 0.182 0.2365 -0.1299 -0.4284 -0.3015 -0.2891 -0.1673 -0.6975 -0.2720 0.3310 0.0148 190 0 189 1 0.8465 200.02 0.192 0.52 31 0 1.4643 1.4341 0.0254 0.013 22 12 0.21684 0 24 0 199 1702 2.695 631.409 17.6112 0.0017 19 532.3 14.75 36.101 18.5359 0.0301 21 1882 20.21 93.126 16.5752 0.0117 1.419 0 1.9607 0.9247 1.0360 "" "" 0 "" "" "" NOT_AVAILABLE 341.06881822612 -1.11607290607 257.80930280190 -22.37237708784 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.93045734900 3.5262 -45.13394205810 2.8203
2206 253.690798 -45.053364 1522.08 276.653 18.47 0.01 1.3 0.014 0.665 0.064 1.907 0.021 0.7457 0.162076 -0.060590 0.150325 338.0 "Gaia DR2 5964122429109904768" 253.69058403350 0.1258 -45.05351789420 0.1036 1635721458409799680 5964122429109904768 749362727 2015.5 0.7736 0.1433 5.3996 -0.917 0.235 -1.897 0.174 0.1971 -0.1337 -0.3254 -0.2914 -0.1334 -0.2613 -0.5990 -0.1584 0.3405 0.1020 192 0 187 5 -1.3752 156.40 0.000 0 31 0 1.2772 1.3618 0.0319 0.071 22 12 0.22128 0 25 0 205 1477 1.786 826.824 17.7650 0.0013 19 481.5 7.769 61.981 18.6448 0.0175 20 1543 10.98 140.568 16.7912 0.0077 1.371 0 1.8536 0.8798 0.9738 "" "" 0 "" "" "" NOT_AVAILABLE 341.02503007486 -0.93378821415 257.61710959771 -22.31284387235 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.69058962500 3.6428 -45.05350972500 2.6969
2207 253.692897 -45.367245 1509.89 2879.31 18.47 0.009 1.352 0.014 nan nan 1.975 0.024 5.3343 0.174759 -0.058144 -0.164803 199.4 "Gaia DR2 5964018151616663040" 253.69358931997 0.1310 -45.36864846257 0.1171 1635721458409799680 5964018151616663040 296620287 2015.5 0.4180 0.1873 2.2314 -0.772 0.231 -1.159 0.193 0.2097 -0.2705 -0.2230 -0.3736 -0.3366 -0.1634 -0.6973 -0.3754 0.5468 -0.0664 213 0 210 3 1.0546 226.39 0.214 0.56 31 0 1.1860 1.3878 0.0271 0.058 24 12 0.22259 0 26 0 225 1589 1.862 853.451 17.6854 0.0013 21 484.3 9.315 51.997 18.6385 0.0209 24 1720 8.899 193.306 16.6730 0.0056 1.387 0 1.9655 0.9531 1.0124 "" "" 0 "" "" "" NOT_AVAILABLE 340.78138270757 -1.13370594903 257.66060346650 -22.62540804529 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.69359405200 3.5870 -45.36864347430 2.9954
2208 253.756137 -45.376571 1142.64 2956.64 18.471 0.009 1.552 0.015 nan nan 2.012 0.029 3.8037 0.172874 -0.013232 -0.172367 184.4 "Gaia DR2 5964012035583573376" 253.75751377388 1.2213 -45.37623998463 1.0946 1635721458409799680 5964012035583573376 682317807 2015.5 -0.1173 1.4748 -0.0795 -7.145 2.385 -3.774 1.477 -0.1975 -0.3079 -0.5558 0.0537 0.5025 0.0237 -0.7219 0.0911 -0.1384 -0.0815 135 0 135 0 3.8775 202.19 3.121 3.1 31 0 0.0288 1.2783 0.1983 0.105 16 8 2.2392 0 18 0 152 144.4 1.099 131.345 20.2896 0.0083 12 42.06 12.67 3.320 21.2918 0.3270 17 374.5 11.55 32.415 18.3282 0.0335 2.885 0 2.9636 1.0022 1.9614 "" "" 0 "" "" "" NOT_AVAILABLE 340.80372281404 -1.17339674080 257.70989182669 -22.62752073952 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.75755756900 36.9843 -45.37622373510 22.9167
2209 253.664369 -45.385568 1675.56 3031.24 18.472 0.01 1.617 0.02 nan nan 2.369 0.021 5.7235 0.199143 -0.078038 -0.183216 203.1 "Gaia DR2 5964018082897185024" 253.66523589560 0.8340 -45.38703665720 0.6712 1635721458409799680 5964018082897185024 445412535 2015.5 "" "" "" "" "" "" "" 0.1451 "" "" "" "" "" "" "" "" "" 221 0 221 0 98.7680 15628.24 5.976 4.4e+02 3 0 0.0257 "" "" 0.068 25 12 1.3374 0 27 0 233 1662 14.12 117.681 17.6370 0.0092 21 479.1 7.38 64.921 18.6503 0.0167 24 2350 10.06 233.696 16.3341 0.0046 1.703 0 2.3162 1.0133 1.3029 "" "" 0 "" "" "" NOT_AVAILABLE 340.75455375231 -1.12979818294 257.64159670360 -22.64607292182 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.66523589600 0.8340 -45.38703665720 0.6712
2210 253.6209 -45.041957 1927.99 182.068 18.473 0.01 1.224 0.015 nan nan 1.806 0.026 0.8897 0.195324 -0.109766 0.161564 325.8 "Gaia DR2 5964125212248774912" 253.62100348118 0.1555 -45.04220527688 0.1210 1635721458409799680 5964125212248774912 477376155 2015.5 0.2100 0.1638 1.2824 -2.160 0.268 -3.550 0.193 0.3620 -0.0335 -0.4380 -0.4131 -0.0853 -0.3948 -0.6790 -0.1876 0.3015 0.2087 219 0 218 1 2.9263 278.49 0.364 1.4 31 0 0.9577 1.4303 0.0328 0.106 25 11 0.26913 0 28 0 234 1392 2.156 645.937 17.8289 0.0017 26 542.5 15.01 36.152 18.5153 0.0300 25 1424 12.2 116.718 16.8782 0.0093 1.412 0 1.6371 0.6865 0.9507 "" "" 0 "" "" "" NOT_AVAILABLE 341.00286823550 -0.88847116895 257.56288294716 -22.30756243220 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.62101664400 4.1530 -45.04218999250 2.9928
2211 253.811321 -45.069519 822.175 410.605 18.474 0.009 1.269 0.014 nan nan 1.689 0.02 1.7110 0.136628 0.024230 0.134462 10.2 "Gaia DR2 5964122777034199040" 253.81065926243 0.1481 -45.06940787059 0.1184 1635721458409799680 5964122777034199040 73700475 2015.5 0.7873 0.1666 4.7261 -3.146 0.271 -6.990 0.198 0.1977 -0.2301 -0.3315 -0.2766 -0.0959 -0.2107 -0.6052 -0.1466 0.3115 0.0728 176 0 176 0 2.8103 227.61 0.355 1.3 31 0 1.0232 1.4141 0.0341 0.085 21 11 0.25264 0 24 0 192 1344 1.799 746.868 17.8675 0.0015 10 504.5 4.474 112.763 18.5943 0.0096 12 1363 20.96 65.052 16.9255 0.0167 1.390 0 1.6688 0.7268 0.9420 "" "" 0 "" "" "" NOT_AVAILABLE 341.06599697825 -1.00973720542 257.71019141647 -22.31841381099 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.81067844300 4.2046 -45.06937777310 3.0762
2212 253.718543 -45.065442 1360.96 376.8 18.474 0.011 1.281 0.017 nan nan 1.846 0.021 0.8500 0.144237 -0.041038 0.138276 343.5 "Gaia DR2 5964122227278437504" 253.71824781685 0.1345 -45.06558409151 0.1090 1635721458409799680 5964122227278437504 1112741846 2015.5 0.5954 0.1512 3.9382 -2.015 0.243 -3.787 0.182 0.2325 -0.1405 -0.3463 -0.3090 -0.1818 -0.2519 -0.6438 -0.1576 0.3689 0.0933 214 0 214 0 1.3684 237.52 0.075 0.06 31 0 1.0687 1.4062 0.0321 0.086 25 12 0.23067 0 27 0 231 1296 2.277 569.056 17.9070 0.0019 21 455.2 6.447 70.611 18.7058 0.0154 19 1355 9.884 137.088 16.9321 0.0079 1.397 0 1.7737 0.7988 0.9749 "" "" 0 "" "" "" NOT_AVAILABLE 341.02794387478 -0.95656873733 257.63965215630 -22.32246429900 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.71826010200 3.7721 -45.06556778500 2.8245
2213 253.756978 -45.102896 1137.76 687.363 18.475 0.009 1.318 0.015 nan nan 1.926 0.016 0.9370 0.101767 -0.013890 0.100815 352.2 "Gaia DR2 5964121020360402560" 253.75667191230 0.1526 -45.10305865615 0.1250 1635721458409799680 5964121020360402560 1552083153 2015.5 0.4840 0.1799 2.6911 -0.896 0.283 -2.770 0.207 0.2333 -0.1960 -0.2818 -0.3189 -0.1105 -0.2681 -0.5966 -0.2023 0.3897 0.1221 175 0 173 2 1.9089 204.72 0.484 2.5 31 0 0.9388 1.4080 0.0366 0.134 20 11 0.26497 0 21 0 178 1382 2.076 665.806 17.8369 0.0016 21 518.8 8.45 61.396 18.5640 0.0177 21 1468 14.74 99.601 16.8453 0.0109 1.437 0 1.7186 0.7270 0.9916 "" "" 0 "" "" "" NOT_AVAILABLE 341.01586050987 -1.00122756105 257.67364927934 -22.35639880915 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.75667738000 4.3873 -45.10304672850 3.2154
2214 253.8894 -45.044614 368.757 204.093 18.475 0.016 1.994 0.024 nan nan 2.868 0.023 3.4407 0.178066 0.078993 0.159585 26.3 "Gaia DR2 5964111472680261248" 253.88815076976 0.0940 -45.04423479996 0.0751 1635721458409799680 5964111472680261248 1629980665 2015.5 0.2439 0.1013 2.4076 -2.431 0.188 -2.705 0.138 0.2471 -0.1686 -0.2763 -0.2182 -0.2983 -0.1409 -0.6018 -0.0863 0.2658 0.1440 204 0 201 3 2.8858 258.07 0.299 2.2 31 0 2.1832 1.3023 0.0186 0.102 23 12 0.1758 0 26 0 220 2752 2.785 988.176 17.0892 0.0011 21 542.4 8.917 60.829 18.5155 0.0178 21 3672 16.42 223.587 15.8498 0.0049 1.531 0 2.6658 1.4263 1.2395 "" "" 0 "" "" "" NOT_AVAILABLE 341.11996249737 -1.03654851047 257.76567934443 -22.28687482820 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.88816558300 2.9088 -45.04422315310 2.1412
2215 253.737915 -45.143573 1248.46 1024.65 18.475 0.013 1.387 0.023 nan nan 1.971 0.025 1.2757 0.065816 -0.027169 0.059946 335.6 "Gaia DR2 5964120848575557504" 253.73783070487 0.8018 -45.14392235164 0.6408 1635721458409799680 5964120848575557504 981000656 2015.5 "" "" "" "" "" "" "" 0.2430 "" "" "" "" "" "" "" "" "" 193 0 193 0 73.9418 8347.03 5.361 2.9e+02 3 0 0.0326 "" "" 0.054 22 11 1.2576 0 24 0 208 1374 9.908 138.677 17.8434 0.0078 24 517.1 15.33 33.738 18.5674 0.0322 21 1768 10.7 165.219 16.6433 0.0066 1.663 0 1.9241 0.7241 1.2001 "" "" 0 "" "" "" NOT_AVAILABLE 340.97571811905 -1.01657878486 257.66469762130 -22.39856578697 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.73783070500 0.8018 -45.14392235160 0.6408
2216 253.796964 -45.113112 905.552 772.073 18.476 0.011 1.33 0.017 nan nan 1.772 0.02 1.0213 0.091776 0.014287 0.090657 9.0 "Gaia DR2 5964121123439940608" 253.79659557855 0.1622 -45.11321563627 0.1196 1635721458409799680 5964121123439940608 699876745 2015.5 0.3834 0.1840 2.0838 1.836 0.261 -2.402 0.199 0.2442 -0.3470 -0.3008 -0.4085 -0.1263 -0.2825 -0.6427 -0.2532 0.3972 0.0808 193 0 193 0 1.2753 213.10 0.215 0.45 31 0 1.0164 1.4528 0.0327 0.066 22 11 0.25078 0 24 0 209 1256 1.773 708.299 17.9410 0.0015 21 494 17.88 27.634 18.6171 0.0393 21 1510 29.11 51.861 16.8146 0.0209 1.595 0 1.8025 0.6761 1.1263 "" "" 0 "" "" "" NOT_AVAILABLE 341.02566706828 -1.02952892428 257.70521598674 -22.36309625232 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.79658437800 4.0509 -45.11320529450 3.0837
2217 253.636241 -45.334758 1838.9 2609.93 18.476 0.01 1.656 0.018 nan nan 2.037 0.026 4.5390 0.162740 -0.097401 -0.130374 216.8 "Gaia DR2 5964019040670100864" 253.63779406849 0.3790 -45.33416493977 0.2770 1635721458409799680 5964019040670100864 469418674 2015.5 1.0298 0.4280 2.4061 -4.240 0.949 -1.136 0.500 0.1605 -0.2071 0.1866 -0.1569 -0.1002 -0.4144 -0.6454 -0.2688 0.3141 0.4554 165 0 163 2 0.1779 160.51 0.000 0 31 0 0.1955 1.3278 0.0771 0.166 20 11 0.8768 0 21 0 171 401.8 1.589 252.817 19.1784 0.0043 12 106 7.432 14.259 20.2883 0.0761 14 465 11.98 38.801 18.0934 0.0280 1.421 0 2.1950 1.1100 1.0850 "" "" 0 "" "" "" NOT_AVAILABLE 340.78350061645 -1.08153228311 257.61391447925 -22.59593042382 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.63782003800 14.7068 -45.33416004930 7.7583
2218 253.763952 -45.303669 1097.26 2352.15 18.476 0.015 1.318 0.021 nan nan 1.78 0.029 3.6669 0.101099 -0.008351 -0.100754 184.7 "Gaia DR2 5964024435135580160" 253.76447699482 0.1448 -45.30462791327 0.1105 1635721458409799680 5964024435135580160 1116223228 2015.5 0.5310 0.1960 2.7094 -1.503 0.253 -2.825 0.183 0.1230 -0.3921 -0.1073 -0.3751 -0.0253 -0.2886 -0.5628 -0.3349 0.4319 0.0353 185 0 185 0 2.1219 222.57 0.153 0.25 31 0 1.1461 1.4229 0.0278 0.067 21 10 0.23319 0 24 0 202 1460 1.657 881.520 17.7771 0.0012 20 490.6 9.984 49.143 18.6245 0.0221 21 1509 9.293 162.404 16.8150 0.0067 1.369 0 1.8094 0.8473 0.9621 "" "" 0 "" "" "" NOT_AVAILABLE 340.86251180425 -1.13219604189 257.70580940506 -22.55584063546 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.76448619500 3.9283 -45.30461575050 2.8445
2219 253.730149 -45.200016 1293.56 1492.67 18.477 0.013 1.45 0.019 nan nan 1.915 0.022 2.0952 0.032606 -0.032443 0.003258 275.7 "Gaia DR2 5964026840317413376" 253.73030845722 0.1514 -45.20060796504 0.1141 1635721458409799680 5964026840317413376 1538092666 2015.5 0.6454 0.1559 4.1390 -6.233 0.251 -6.237 0.188 0.3786 -0.1504 -0.3631 -0.4246 -0.1689 -0.3594 -0.6430 -0.1110 0.3782 0.2037 177 0 177 0 2.0549 212.23 0.292 0.96 31 0 1.1873 1.3709 0.0315 0.154 20 10 0.2518 0 22 0 191 1553 2.089 743.388 17.7106 0.0015 19 470.9 11.63 40.496 18.6691 0.0268 17 1657 8.036 206.144 16.7139 0.0053 1.370 0 1.9552 0.9585 0.9967 "" "" 0 "" "" "" NOT_AVAILABLE 340.92829831773 -1.04809819396 257.66639399611 -22.45547731382 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.73034654600 3.8984 -45.20058110930 2.9194
2220 253.902865 -45.198131 290.561 1477.04 18.478 0.012 1.772 0.021 nan nan 2.571 0.017 0.6958 0.089127 0.088949 0.005627 86.4 "Gaia DR2 5964107830547858688" 253.90258153070 0.1609 -45.19817825292 0.1077 1635721458409799680 5964107830547858688 381205526 2015.5 0.3228 0.1734 1.8619 -2.065 0.244 -3.893 0.187 -0.2836 -0.6104 -0.5074 0.1848 0.2355 0.1712 -0.7241 0.1028 -0.1296 -0.2997 172 0 170 2 2.1072 205.54 0.337 2.2 31 0 1.7960 1.3519 0.0210 -0.068 20 10 0.25507 0 22 0 190 2348 20.41 115.067 17.2615 0.0094 20 534.2 14.76 36.199 18.5322 0.0300 21 2930 86.72 33.790 16.0946 0.0321 1.475 0 2.4375 1.2706 1.1669 "" "" 0 "" "" "" NOT_AVAILABLE 341.00643602021 -1.14104092889 257.79647241989 -22.43850370487 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.90259415100 3.7917 -45.19816149260 2.9017
2221 253.646723 -45.311104 1778.03 2413.8 18.48 0.011 1.528 0.017 nan nan 2.111 0.024 4.6462 0.141521 -0.090808 -0.108546 219.9 "Gaia DR2 5964024954844915840" 253.64722261011 0.1370 -45.31234777924 0.1072 1635721458409799680 5964024954844915840 1329777154 2015.5 1.0173 0.1738 5.8536 -3.908 0.234 -1.580 0.175 0.2553 -0.3246 -0.2240 -0.4389 -0.1633 -0.2981 -0.6671 -0.3757 0.4317 0.0627 212 0 207 5 1.2466 227.38 0.000 0 31 0 1.3018 1.3028 0.0279 0.049 24 11 0.22094 0 26 0 222 1591 2.2 723.039 17.6844 0.0015 24 421 7.339 57.373 18.7905 0.0189 23 1798 8.758 205.240 16.6252 0.0053 1.395 0 2.1653 1.1061 1.0592 "" "" 0 "" "" "" NOT_AVAILABLE 340.80462803235 -1.07294591493 257.61817436819 -22.57347011414 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.64724653700 3.6312 -45.31234097560 2.7177
2222 253.761355 -45.074231 1112.34 449.679 18.482 0.01 1.3 0.018 0.549 0.064 1.68 0.022 1.1522 0.130034 -0.010912 0.129576 355.2 "Gaia DR2 5964121432677388160" 253.76089919484 0.1585 -45.07429805245 0.1331 1635721458409799680 5964121432677388160 741560666 2015.5 0.4469 0.1849 2.4172 -1.007 0.287 -6.309 0.222 0.1573 -0.1608 -0.3215 -0.3207 -0.1146 -0.2800 -0.5290 -0.1849 0.3078 0.0096 191 0 191 0 3.6433 264.65 0.609 3.5 31 0 0.7507 1.4948 0.0374 0.024 22 11 0.26734 0 25 0 208 1328 1.907 696.265 17.8805 0.0016 20 506 15.75 32.122 18.5910 0.0338 21 1361 12.32 110.491 16.9273 0.0098 1.406 0 1.6637 0.7106 0.9532 "" "" 0 "" "" "" NOT_AVAILABLE 341.04010891172 -0.98547093213 257.67311249807 -22.32748803043 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.76090533700 4.4465 -45.07427089020 3.4361
2223 253.807108 -45.12044 846.645 832.838 18.483 0.016 1.342 0.021 nan nan 1.752 0.026 0.8920 0.086064 0.021455 0.083347 14.4 "Gaia DR2 5964121123439550976" 253.80675612897 0.1829 -45.12052388684 0.1324 1635721458409799680 5964121123439550976 175974791 2015.5 0.4359 0.1783 2.4454 -2.719 0.297 -2.385 0.215 0.2586 -0.2862 -0.4872 -0.3366 -0.0671 -0.2510 -0.7084 -0.1550 0.2741 0.0863 191 0 189 2 1.0279 203.72 0.213 0.43 31 0 0.9599 1.4111 0.0337 0.059 22 12 0.29273 0 24 0 205 1206 2.094 575.891 17.9853 0.0019 18 481.3 13.44 35.820 18.6454 0.0303 20 1322 19.38 68.220 16.9586 0.0159 1.496 0 1.6868 0.6601 1.0267 "" "" 0 "" "" "" NOT_AVAILABLE 341.02448417001 -1.03969846451 257.71386143529 -22.36949136654 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.80677271700 4.6004 -45.12051361870 3.3275
2224 253.878142 -45.107047 434.135 721.783 18.485 0.011 1.344 0.017 nan nan 1.937 0.043 1.8997 0.120427 0.071368 0.097001 36.3 "Gaia DR2 5964110884237564928" 253.87746866465 0.1319 -45.10682903706 0.1061 1635721458409799680 5964110884237564928 1003332994 2015.5 0.4288 0.1474 2.9092 -1.230 0.234 -5.137 0.182 0.1582 -0.2384 -0.2619 -0.3293 -0.2346 -0.2296 -0.5309 -0.1462 0.2913 -0.0517 192 0 192 0 2.0428 228.59 0.277 0.89 31 0 1.1609 1.4590 0.0269 -0.001 22 12 0.21492 0 25 0 210 1486 2.273 653.911 17.7582 0.0017 19 501.8 6.502 77.186 18.6000 0.0141 23 1628 13.82 117.785 16.7328 0.0092 1.433 0 1.8672 0.8418 1.0254 "" "" 0 "" "" "" NOT_AVAILABLE 341.06647816707 -1.06994513884 257.76566002456 -22.34992196482 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.87747617100 3.6290 -45.10680691900 2.8267
2225 253.801139 -45.040999 881.304 174.125 18.488 0.011 1.427 0.017 nan nan 2.029 0.023 2.0846 0.163913 0.016977 0.163031 5.9 "Gaia DR2 5964123017552398336" 253.80037745244 0.3896 -45.04084105061 0.3305 1635721458409799680 5964123017552398336 314350004 2015.5 1.2123 0.4610 2.6299 2.701 0.729 -5.564 0.530 0.0994 -0.1443 -0.2509 -0.2957 -0.1002 -0.2974 -0.5711 -0.2068 0.3447 0.0397 203 0 199 4 46.1928 3263.35 2.643 90 31 0 0.1202 1.4022 0.0875 0.062 23 11 0.66734 0 25 0 220 1479 4.539 325.801 17.7637 0.0033 23 509.4 14.48 35.177 18.5838 0.0309 23 1710 12.67 135.036 16.6791 0.0080 1.501 0 1.9048 0.8202 1.0846 "" "" 0 "" "" "" NOT_AVAILABLE 341.08366557104 -0.98614197654 257.69869481187 -22.29092406778 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.80036099200 11.3064 -45.04081709390 8.2291
2226 253.711119 -45.062786 1404.07 354.773 18.488 0.01 1.303 0.014 nan nan 1.779 0.024 0.8217 0.148338 -0.046271 0.140937 341.8 "Gaia DR2 5964122222951425920" 253.71084253493 0.1450 -45.06291949389 0.1175 1635721458409799680 5964122222951425920 1519335863 2015.5 0.3270 0.1641 1.9929 -1.641 0.321 -1.017 0.217 0.1991 -0.1150 -0.1605 -0.1917 -0.1466 -0.2369 -0.5657 -0.0892 0.3557 0.3179 184 0 183 1 2.9879 239.72 0.425 1.8 31 0 0.8860 1.4209 0.0356 0.111 21 12 0.29985 0 25 0 200 1352 1.834 737.097 17.8610 0.0015 21 471.1 9.726 48.440 18.6686 0.0224 19 1375 10.59 129.863 16.9159 0.0084 1.366 0 1.7527 0.8075 0.9452 "" "" 0 "" "" "" NOT_AVAILABLE 341.02672531278 -0.95082650755 257.63369195814 -22.32044983746 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.71085253800 4.9813 -45.06291511640 3.3612
2227 253.633497 -45.227473 1854.84 1720.34 18.488 0.014 1.491 0.02 nan nan 2.042 0.027 3.4207 0.103345 -0.100370 -0.024616 256.2 "Gaia DR2 5964025813838438016" 253.63383663267 0.1300 -45.22840256204 0.0982 1635721458409799680 5964025813838438016 170451978 2015.5 0.8164 0.1594 5.1202 -1.400 0.211 -2.685 0.165 0.1423 -0.4109 -0.1577 -0.3694 -0.1940 -0.2042 -0.6159 -0.2656 0.4560 -0.0105 219 0 219 0 2.2055 262.18 0.267 1 31 0 1.2682 1.3756 0.0265 0.015 25 11 0.19302 0 27 0 235 1713 1.926 889.669 17.6038 0.0012 24 552.2 11.44 48.270 18.4962 0.0225 23 2080 15.71 132.359 16.4670 0.0082 1.536 0 2.0292 0.8924 1.1368 "" "" 0 "" "" "" NOT_AVAILABLE 340.86392113644 -1.01277084720 257.59702660740 -22.49128743839 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.63384519400 3.2775 -45.22839100050 2.5649
