ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
597 250.025758 -43.327245 1409.11 703.162 17.037 0.004 1.155 0.008 "" "" 1.562 0.005 2.7793 0.056232 -0.044166 0.034805 308.2 "Gaia DR2 5967648567209667712" 250.02624403456 5.8857 -43.32793132055 2.8286 1635721458409799680 5967648567209667712 1629844056 2015.5 "" "" "" "" "" "" "" 0.8847 "" "" "" "" "" "" "" "" "" 110 0 110 0 3.3182 159.92 2.286 1.1 3 0 0.0227 "" "" 0.247 13 6 11.525 0 14 0 112 112.3 1.305 86.065 20.5625 0.0126 3 67.98 8.208 8.282 20.7705 0.1311 3 259.6 66.03 3.932 18.7261 0.2761 2.917 0 2.0444 0.2080 1.8365 "" "" 0 "" "" "" NOT_AVAILABLE 340.64276099748 2.18578743312 254.56888482405 -20.95277817105 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.02624403500 5.8857 -43.32793132050 2.8286
598 250.049439 -43.390232 1253.28 1267.77 17.043 0.003 1.102 0.009 "" "" 1.479 0.004 1.2286 0.038960 -0.027267 -0.027827 224.4 "Gaia DR2 5967636021599062656" 250.04943605958 0.0640 -43.39057337503 0.0513 1635721458409799680 5967636021599062656 713740433 2015.5 0.5506 0.0728 7.5603 2.003 0.126 -0.059 0.083 0.0632 -0.1059 -0.3296 -0.2217 -0.1811 -0.1896 -0.6832 -0.2142 0.3688 -0.1271 278 0 278 0 1.1042 298.91 0.039 0.076 31 0 4.8591 1.4688 0.0130 0.074 31 12 0.12016 0 33 0 293 4605 2.656 1733.484 16.5304 0.0006 31 1682 11.48 146.589 17.2867 0.0074 31 4313 14.97 288.041 15.6750 0.0038 1.302 0 1.6117 0.7563 0.8554 "" "" 0 "" "" "" NOT_AVAILABLE 340.60703451799 2.13162299909 254.59651044169 -21.01230160030 100001 4325.00 4078.23 4887.20 "" "" "" "" "" "" 200111 1.62 1.27 1.83 0.832 0.601 1.064 250.04942419400 1.9526 -43.39057311990 1.2810
599 250.174921 -43.336956 427.578 790.212 17.046 0.003 1.208 0.008 "" "" 1.473 0.004 2.1174 0.069452 0.064334 0.026167 67.9 "Gaia DR2 5967637224190020992" 250.17541102630 0.0720 -43.33655107000 0.0553 1635721458409799680 5967637224190020992 1455831711 2015.5 0.9092 0.0696 13.0558 -2.211 0.140 -12.899 0.088 0.2271 0.0005 -0.5073 -0.2689 -0.1682 -0.2328 -0.7582 -0.2095 0.3045 -0.0288 287 0 285 2 1.3755 313.11 0.060 0.17 31 0 4.6517 1.4638 0.0116 0.103 33 12 0.13789 0 35 0 301 4530 2.558 1771.108 16.5481 0.0006 32 1644 7.012 234.478 17.3115 0.0046 34 4195 12.76 328.697 15.7052 0.0033 1.289 0 1.6063 0.7633 0.8430 "" "" 0 "" "" "" NOT_AVAILABLE 340.70824534162 2.09881160923 254.68517745946 -20.94557702745 100001 4222.43 4139.77 4295.33 1.4297 1.1037 1.6411 0.7110 0.5600 0.8181 200111 1.05 1.02 1.09 0.316 0.265 0.367 250.17542411600 2.1662 -43.33649553310 1.3630
600 250.075763 -43.292134 1080.06 388.438 17.054 0.004 1.083 0.01 "" "" 1.443 0.005 2.4301 0.070913 -0.008796 0.070365 352.9 "Gaia DR2 5967649937293317248" 250.07487474773 0.0648 -43.29238667600 0.0540 1635721458409799680 5967649937293317248 1270605416 2015.5 0.7481 0.0737 10.1478 -7.445 0.122 6.218 0.088 0.1031 -0.2015 -0.3176 -0.2381 -0.3224 -0.0961 -0.7245 -0.1479 0.4514 -0.2087 284 0 282 2 0.3749 285.24 0.000 0 31 0 4.7185 1.4215 0.0123 0.087 32 12 0.11756 0 34 0 296 4417 2.685 1645.098 16.5756 0.0007 28 1645 10.89 151.068 17.3111 0.0072 30 4063 13.45 302.015 15.7398 0.0036 1.292 0 1.5714 0.7355 0.8358 "" "" 0 "" "" "" NOT_AVAILABLE 340.69286810966 2.18286699191 254.60083949775 -20.91246888750 100001 4211.76 4118.52 4495.33 "" "" "" "" "" "" 200111 1.27 1.12 1.33 0.458 0.363 0.553 250.07491878700 1.8982 -43.29241344970 1.3700
601 250.070096 -43.404465 1117.35 1395.35 17.056 0.004 1.293 0.009 "" "" 1.686 0.004 1.2311 0.043621 -0.011995 -0.041940 196.0 "Gaia DR2 5967635952879544064" 250.07044917556 0.7482 -43.40469108027 0.6489 1635721458409799680 5967635952879544064 392867247 2015.5 "" "" "" "" "" "" "" -0.2741 "" "" "" "" "" "" "" "" "" 232 0 214 18 107.6990 19182.04 4.292 8.6e+02 3 0 0.0519 "" "" -0.044 25 10 1.3338 0 30 0 251 4884 14.94 326.874 16.4663 0.0033 24 1652 11.67 141.562 17.3064 0.0077 25 5137 8.759 586.471 15.4851 0.0019 1.390 0 1.8212 0.8400 0.9812 "" "" 0 "" "" "" NOT_AVAILABLE 340.60658849608 2.11083288858 254.61489113845 -21.02405057256 130001 4035.33 3889.37 4402.29 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.07044917600 0.7482 -43.40469108030 0.6489
602 249.954949 -43.275494 1875.05 239.275 17.056 0.004 1.13 0.009 "" "" 1.423 0.005 2.7306 0.129866 -0.096693 0.086693 311.9 "Gaia DR2 5967649662420937216" 249.95415028346 0.2437 -43.27598314538 0.1822 1635721458409799680 5967649662420937216 393657582 2015.5 0.2306 0.2551 0.9042 0.680 0.460 -1.316 0.272 0.2883 -0.0365 -0.3679 -0.4221 -0.0911 -0.4150 -0.6978 -0.3004 0.3570 0.0302 239 0 236 3 2.6363 291.64 0.462 1.3 31 0 0.5106 1.1052 0.0427 0.122 27 11 0.43246 0 29 0 253 784.2 1.38 568.488 18.4523 0.0019 19 114.2 8.581 13.308 20.2073 0.0816 21 1254 15.48 81.008 17.0164 0.0134 1.744 0 3.1909 1.7550 1.4359 "" "" 0 "" "" "" NOT_AVAILABLE 340.64680771101 2.25950961924 254.50520642758 -20.90903034445 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 249.95414626000 7.1371 -43.27597747740 4.2209
603 250.115022 -43.470118 821.725 1983.85 17.061 0.003 1.09 0.01 "" "" 1.471 0.004 4.1334 0.109376 0.021515 -0.107239 168.7 "Gaia DR2 5967629016527907200" 250.11660498935 0.0726 -43.46998767593 0.0617 1635721458409799680 5967629016527907200 1512570927 2015.5 0.5236 0.0928 5.6411 1.871 0.138 0.055 0.102 0.0873 -0.1525 -0.2772 -0.2171 -0.3759 -0.0900 -0.7757 -0.2242 0.5381 -0.1390 255 0 254 1 2.5433 309.41 0.122 0.69 31 0 4.4294 1.4555 0.0147 0.109 29 12 0.13023 0 31 0 257 4402 2.611 1686.139 16.5791 0.0006 28 1598 11.15 143.276 17.3425 0.0076 29 4139 11.56 358.110 15.7196 0.0030 1.303 0 1.6229 0.7634 0.8595 "" "" 0 "" "" "" NOT_AVAILABLE 340.57988297763 2.04246147619 254.66057738077 -21.08379201315 100001 4381.00 4246.10 4655.39 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.11659388800 2.1454 -43.46998791340 1.5747
604 250.022214 -43.328514 1432.43 714.538 17.07 0.003 1.368 0.012 "" "" 1.787 0.004 3.0368 0.058436 -0.047765 0.033664 305.2 "Gaia DR2 5967648562903713408" 250.02129616249 0.0636 -43.32906958928 0.0519 1635721458409799680 5967648562903713408 1067820751 2015.5 0.4965 0.0731 6.7953 -2.167 0.123 -6.540 0.084 0.0787 -0.1780 -0.2186 -0.2681 -0.3360 -0.1622 -0.6843 -0.0719 0.4388 -0.2019 274 0 274 0 2.6592 334.74 0.144 1.1 31 0 5.0244 1.4073 0.0123 0.073 31 12 0.11581 0 34 0 297 5259 2.852 1844.049 16.3862 0.0006 32 1602 10.91 146.931 17.3394 0.0074 31 5520 8.951 616.668 15.4071 0.0018 1.354 0 1.9323 0.9532 0.9791 "" "" 0 "" "" "" NOT_AVAILABLE 340.63951939086 2.18772584905 254.56524910291 -20.95442806879 100001 3998.01 3769.00 4329.05 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.02130898800 1.8999 -43.32904142900 1.3091
605 250.100749 -43.323872 915.649 672.928 17.085 0.004 1.166 0.008 "" "" 1.53 0.005 0.8610 0.040010 0.009811 0.038788 14.2 "Gaia DR2 5967636640074503296" 250.10044535405 2.0542 -43.32396365995 0.8125 1635721458409799680 5967636640074503296 1536161500 2015.5 "" "" "" "" "" "" "" 0.3713 "" "" "" "" "" "" "" "" "" 206 0 167 39 58.1339 5071.82 2.857 2.9e+02 3 0 0.1176 "" "" 0.133 20 6 2.9471 0 27 1 213 4304 16.91 254.472 16.6038 0.0043 24 1618 11.75 137.723 17.3289 0.0079 24 4276 19.03 224.728 15.6844 0.0048 1.370 0 1.6445 0.7251 0.9194 "" "" 0 "" "" "" NOT_AVAILABLE 340.68154440621 2.14800603340 254.62545342835 -20.94101312928 130001 4470.33 4235.00 5351.22 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.10044535400 2.0542 -43.32396365990 0.8125
606 249.998436 -43.422221 1588.89 1554.51 17.09 0.003 1.06 0.008 "" "" 1.505 0.004 2.2063 0.088093 -0.064403 -0.060105 227.0 "Gaia DR2 5967641794035029888" 249.99828680984 0.0652 -43.42282333104 0.0527 1635721458409799680 5967641794035029888 1668730638 2015.5 0.6684 0.0752 8.8894 1.350 0.126 -0.047 0.084 0.0717 -0.1075 -0.3606 -0.2150 -0.1860 -0.1715 -0.7077 -0.2390 0.3952 -0.1368 294 0 294 0 1.2256 318.77 0.000 2.4e-15 31 0 4.6737 1.4496 0.0125 0.076 33 12 0.12115 0 35 0 309 4428 2.618 1691.138 16.5729 0.0006 30 1585 10.43 151.884 17.3516 0.0071 33 4163 11.41 364.716 15.7133 0.0030 1.298 0 1.6383 0.7786 0.8596 "" "" 0 "" "" "" NOT_AVAILABLE 340.55821789250 2.13803722555 254.56215337778 -21.04961801168 100001 4271.48 4220.58 4383.31 "" "" "" "" "" "" 200111 1.36 1.29 1.40 0.557 0.426 0.689 249.99827880500 1.9605 -43.42282312990 1.3098
607 250.043596 -43.421073 1291.73 1544.22 17.093 0.004 1.091 0.007 "" "" 1.501 0.005 1.4474 0.066501 -0.031291 -0.058680 208.1 "Gaia DR2 5967630111723983232" 250.04387715430 0.0730 -43.42142427561 0.0557 1635721458409799680 5967630111723983232 1191347007 2015.5 0.5531 0.0771 7.1700 1.533 0.138 -0.262 0.088 0.1998 -0.0352 -0.4274 -0.2927 -0.1473 -0.2725 -0.7238 -0.1822 0.3388 -0.0192 266 0 265 1 -0.3923 250.50 0.000 1.2e-15 31 0 4.7047 1.4568 0.0142 0.108 30 12 0.13395 0 32 0 284 4451 3.181 1399.298 16.5673 0.0008 29 1617 8.864 182.414 17.3296 0.0060 28 4200 10.21 411.418 15.7039 0.0026 1.307 0 1.6257 0.7623 0.8634 "" "" 0 "" "" "" NOT_AVAILABLE 340.58124680850 2.11418755828 254.59703642314 -21.04341183969 100001 4317.47 4104.28 4460.75 2.3633 2.1089 2.5888 1.1735 1.0366 1.2641 200111 1.60 1.50 1.77 0.800 0.566 1.033 250.04386806800 2.1400 -43.42142314630 1.3645
608 250.151354 -43.3777 582.655 1155.43 17.093 0.008 1.035 0.011 "" "" 1.402 0.013 2.2651 0.049583 0.047365 -0.014666 107.2 "Gaia DR2 5967635579238024448" 250.15212378265 0.0712 -43.37740004532 0.0586 1635721458409799680 5967635579238024448 1533537735 2015.5 0.5039 0.0760 6.6335 1.669 0.148 -0.330 0.097 0.0439 -0.0521 -0.4333 -0.1091 -0.2368 -0.0454 -0.7479 -0.1674 0.3376 -0.1977 270 0 268 2 0.5544 275.23 0.000 0 31 0 4.0575 1.4739 0.0132 0.071 31 12 0.14207 0 33 0 283 3942 2.825 1395.477 16.6992 0.0008 30 1599 9.519 167.964 17.3419 0.0065 29 3663 35.97 101.831 15.8524 0.0107 1.335 0 1.4894 0.6427 0.8467 "" "" 0 "" "" "" NOT_AVAILABLE 340.66639279053 2.08445799094 254.67355875461 -20.98844449492 100001 4402.12 4164.62 4960.67 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.15211389600 2.2881 -43.37739862450 1.5089
609 250.205473 -43.277441 226.539 256.733 17.094 0.006 1.214 0.011 "" "" 1.718 0.007 2.0431 0.121654 0.086220 0.085825 45.1 "Gaia DR2 5967637808305693056" 250.20538434157 0.6387 -43.27686652976 0.4866 1635721458409799680 5967637808305693056 337747098 2015.5 -0.7954 0.7067 -1.1255 -1.941 1.147 2.259 0.797 0.2255 -0.2014 -0.3277 -0.3425 -0.2972 -0.1963 -0.7424 -0.1849 0.4533 -0.0668 284 0 284 0 128.5146 27622.94 4.286 9.2e+02 31 0 0.0523 1.7643 0.0915 0.108 33 12 1.0467 0 35 0 277 4872 9.139 533.095 16.4691 0.0020 33 1606 9.343 171.850 17.3373 0.0063 33 5112 10.66 479.768 15.4903 0.0023 1.379 0 1.8470 0.8682 0.9788 "" "" 0 "" "" "" NOT_AVAILABLE 340.76746536318 2.12195732669 254.69906203734 -20.88336959907 110001 4121.27 3908.45 4260.46 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.20539582300 17.7835 -43.27687625550 12.3593
610 250.041725 -43.378596 1304.04 1163.46 17.096 0.003 1.062 0.01 "" "" 1.45 0.004 1.5319 0.036807 -0.033026 -0.016249 243.8 "Gaia DR2 5967647772629610624" 250.04152078812 0.0751 -43.37899281678 0.0551 1635721458409799680 5967647772629610624 1512790724 2015.5 0.6045 0.0902 6.6987 1.462 0.133 -0.095 0.089 0.0390 -0.3030 -0.2210 -0.3191 -0.0897 -0.2341 -0.6371 -0.2785 0.4263 -0.1526 271 0 270 1 -0.7449 247.58 0.000 1.2e-15 31 0 4.4600 1.4780 0.0138 0.065 31 11 0.12534 0 33 0 283 4316 2.551 1691.851 16.6005 0.0006 27 1623 9.184 176.713 17.3257 0.0061 29 3977 15.96 249.119 15.7631 0.0044 1.297 0 1.5625 0.7251 0.8374 "" "" 0 "" "" "" NOT_AVAILABLE 340.61189122697 2.14360822121 254.58861002385 -21.00168063693 100001 4315.51 4249.00 4527.50 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.04151212800 2.0660 -43.37899240660 1.3783
611 249.996833 -43.398627 1599.44 1343.02 17.098 0.003 1.187 0.009 "" "" 1.588 0.004 2.4181 0.075282 -0.065814 -0.036551 241.0 "Gaia DR2 5967642107588395392" 249.99637904791 0.0660 -43.39926745763 0.0526 1635721458409799680 5967642107588395392 322195565 2015.5 0.8437 0.0773 10.9138 -15.458 0.129 -5.227 0.084 0.0638 -0.0779 -0.3225 -0.2142 -0.1798 -0.1995 -0.7011 -0.1736 0.3882 -0.1141 282 0 282 0 1.2551 306.89 0.067 0.22 31 0 4.7864 1.4087 0.0128 0.097 32 12 0.12256 0 35 0 297 4569 2.612 1749.309 16.5387 0.0006 29 1547 8.03 192.651 17.3777 0.0056 32 4476 10.92 409.716 15.6348 0.0026 1.318 0 1.7430 0.8390 0.9040 "" "" 0 "" "" "" NOT_AVAILABLE 340.57493201138 2.15470545647 254.55700509466 -21.02651583093 100001 4204.00 3977.19 4513.07 "" "" "" "" "" "" 200111 1.15 1.00 1.29 0.374 0.303 0.446 249.99647065000 2.0061 -43.39924495190 1.3004
612 250.178398 -43.299932 404.697 458.335 17.103 0.003 0.979 0.008 "" "" 1.376 0.004 1.2308 0.091330 0.066638 0.062455 46.9 "Gaia DR2 5967637640812083712" 250.17852303988 5.5460 -43.30026154734 2.8416 1635721458409799680 5967637640812083712 556891675 2015.5 "" "" "" "" "" "" "" 0.9125 "" "" "" "" "" "" "" "" "" 148 0 148 0 2.6996 192.87 3.161 1.9 3 0 0.0179 "" "" 0.277 17 7 10.423 0 17 0 148 86.93 0.9015 96.420 20.8405 0.0113 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 340.73696570923 2.12113456753 254.68196505555 -20.90934095581 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.17852304000 5.5460 -43.30026154730 2.8416
613 250.04745 -43.395424 1266.37 1314.31 17.105 0.005 1.432 0.012 "" "" 1.902 0.009 1.1919 0.043732 -0.028685 -0.033010 221.0 "Gaia DR2 5967636025914672000" 250.04748211967 0.0699 -43.39575572005 0.0533 1635721458409799680 5967636025914672000 441438162 2015.5 0.4036 0.0818 4.9361 1.622 0.130 -0.243 0.084 -0.0564 -0.2507 -0.1819 -0.2607 -0.0789 -0.2403 -0.6080 -0.2444 0.3854 -0.1849 266 0 265 1 1.8333 303.35 0.164 1.4 31 0 4.9163 1.3993 0.0130 0.039 30 11 0.12268 0 33 0 278 5288 3.25 1627.210 16.3800 0.0007 27 1563 14.76 105.945 17.3663 0.0102 25 5760 15.33 375.705 15.3610 0.0029 1.385 0 2.0054 0.9863 1.0191 "" "" 0 "" "" "" NOT_AVAILABLE 340.60221058316 2.12924929600 254.59581281276 -21.01763531927 100001 3792.73 3680.67 3993.86 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.04747250800 2.0215 -43.39575467340 1.3000
614 249.974611 -43.263274 1745.67 129.743 17.106 0.004 1.095 0.011 "" "" 1.504 0.007 1.9721 0.128797 -0.082302 0.099071 320.3 "Gaia DR2 5967649597999350784" 249.97393864980 0.4048 -43.26362572786 0.3022 1635721458409799680 5967649597999350784 1396085621 2015.5 0.1431 0.4614 0.3101 -8.926 0.950 -9.532 0.494 0.1410 0.1401 -0.0528 -0.1808 -0.3040 -0.3050 -0.7202 0.0535 0.4382 0.1471 211 0 209 2 2.8644 266.70 0.737 0.99 31 0 0.1517 1.3262 0.0776 0.243 24 10 0.84472 0 26 0 226 330.2 1.302 253.676 19.3913 0.0043 2 156 1.413 110.379 19.8687 0.0098 3 469.1 23.76 19.742 18.0837 0.0550 1.893 0 1.7850 0.4774 1.3075 "" "" 0 "" "" "" NOT_AVAILABLE 340.66562913536 2.25693725584 254.51853527305 -20.89470317005 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 249.97399142300 14.7276 -43.26358468570 7.6625
615 250.171179 -43.382431 452.203 1197.84 17.113 0.013 1.391 0.02 "" "" 1.682 0.06 2.8434 0.064865 0.061912 -0.019347 107.4 "Gaia DR2 5967635544867390720" 250.17214445924 2.0349 -43.38206842504 3.2301 1635721458409799680 5967635544867390720 262754227 2015.5 "" "" "" "" "" "" "" -0.9639 "" "" "" "" "" "" "" "" "" 73 0 73 0 8.9379 233.04 1.044 8.3 3 0 0.5568 "" "" -0.172 9 5 7.9082 0 20 0 83 2024 7.505 269.757 17.4226 0.0040 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 340.67253202166 2.07046171176 254.68970349569 -20.99095993695 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.17214445900 2.0349 -43.38206842500 3.2301
616 250.123443 -43.337481 766.318 794.921 17.114 0.004 1.046 0.008 "" "" 1.384 0.004 0.3706 0.036724 0.026580 0.025340 46.4 "Gaia DR2 5967637915700302848" 250.12350393914 0.0678 -43.33740653389 0.0560 1635721458409799680 5967637915700302848 1479472790 2015.5 0.5099 0.0764 6.6776 -2.090 0.134 -3.157 0.090 0.0864 -0.0399 -0.3867 -0.1974 -0.2408 -0.1532 -0.7110 -0.1991 0.3827 -0.1621 299 0 296 3 1.2651 321.89 0.106 0.5 31 0 4.0405 1.4564 0.0127 0.086 34 12 0.12881 0 36 0 312 4103 2.487 1649.614 16.6557 0.0007 33 1592 11.38 139.927 17.3464 0.0078 31 3668 13.11 279.873 15.8508 0.0039 1.282 1 1.4956 0.6908 0.8048 "" "" 0 "" "" "" NOT_AVAILABLE 340.68258782622 2.12653616838 254.64530931226 -20.95188388092 100002 4476.00 4266.87 4756.88 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.12351631000 2.0843 -43.33739294320 1.4021
617 250.063244 -43.30765 1162.44 527.522 17.118 0.005 1.147 0.01 "" "" 1.511 0.005 2.3724 0.057608 -0.017837 0.054777 342.0 "Gaia DR2 5967648459824539264" 250.06244672329 0.0784 -43.30797303279 0.0650 1635721458409799680 5967648459824539264 743403321 2015.5 0.6284 0.0857 7.3293 -0.390 0.155 -1.709 0.109 0.0077 -0.1933 -0.3672 -0.1253 -0.3141 0.0223 -0.7492 -0.1012 0.3989 -0.3251 280 0 280 0 4.4822 393.23 0.246 2.8 31 0 3.5015 1.4493 0.0140 0.067 32 12 0.15099 0 34 0 296 4272 3.056 1397.889 16.6119 0.0008 31 1532 11.24 136.329 17.3882 0.0080 31 4029 15.37 262.094 15.7489 0.0041 1.302 0 1.6393 0.7763 0.8630 "" "" 0 "" "" "" NOT_AVAILABLE 340.67518987579 2.17930683210 254.59368132707 -20.92920316016 100001 4323.33 4144.82 4592.95 1.7463 1.3240 2.0588 0.8770 0.7300 1.0951 200111 1.37 1.22 1.49 0.593 0.425 0.761 250.06244903200 2.4034 -43.30796567570 1.6984
618 250.043325 -43.412042 1293.51 1463.27 17.12 0.004 1.337 0.009 "" "" 1.629 0.005 1.3862 0.058849 -0.031575 -0.049662 212.4 "Gaia DR2 5967630111724005888" 250.04349291158 0.0742 -43.41240611394 0.0558 1635721458409799680 5967630111724005888 511690882 2015.5 0.8163 0.0733 11.1294 -4.101 0.137 -1.222 0.086 0.2854 0.0103 -0.5166 -0.3580 -0.0877 -0.3506 -0.7303 -0.2860 0.2970 0.0375 280 0 279 1 0.1377 276.56 0.000 0 31 0 5.0322 1.4077 0.0131 0.093 32 12 0.13821 0 34 0 293 4701 2.741 1714.810 16.5080 0.0006 33 1577 7.19 219.301 17.3570 0.0050 34 4651 9.868 471.344 15.5930 0.0023 1.325 1 1.7640 0.8491 0.9149 "" "" 0 "" "" "" NOT_AVAILABLE 340.58781604602 2.12037699774 254.59533509514 -21.03453019144 100002 4138.94 3940.75 4438.75 "" "" "" "" "" "" 200111 1.27 1.10 1.40 0.427 0.346 0.508 250.04351721700 2.1300 -43.41240085220 1.3291
619 250.182572 -43.344577 377.235 858.526 17.129 0.005 1.184 0.009 "" "" 1.522 0.005 2.4723 0.072447 0.070013 0.018619 75.1 "Gaia DR2 5967637159773431552" 250.18323099223 0.0683 -43.34409299833 0.0621 1635721458409799680 5967637159773431552 1038695609 2015.5 0.8663 0.0806 10.7508 -0.168 0.138 -1.662 0.098 0.0102 0.0534 -0.3777 -0.1176 -0.3970 -0.0898 -0.7760 -0.2226 0.4808 -0.1741 280 0 278 2 0.7380 289.92 0.000 0 31 0 4.4068 1.4477 0.0124 0.060 32 12 0.13267 0 34 0 295 4263 2.562 1664.103 16.6141 0.0007 29 1536 7.228 212.463 17.3857 0.0051 32 4036 11.09 363.929 15.7472 0.0030 1.307 0 1.6385 0.7716 0.8669 "" "" 0 "" "" "" NOT_AVAILABLE 340.70635505406 2.08955641681 254.69236986780 -20.95221849386 100001 4381.00 4177.93 4468.05 1.3430 1.0406 1.6003 0.6600 0.5109 0.8106 200111 0.96 0.92 1.05 0.303 0.244 0.362 250.18323198800 2.1447 -43.34408584370 1.5236
620 250.09567 -43.351812 949.069 923.374 17.13 0.005 1.03 0.009 "" "" 1.36 0.005 0.2976 0.012569 0.006332 0.010858 30.3 "Gaia DR2 5967636502635490816" 250.09566750821 0.0804 -43.35189473921 0.0672 1635721458409799680 5967636502635490816 1392522001 2015.5 0.4816 0.0825 5.8359 1.864 0.168 -0.155 0.108 -0.2279 -0.1847 -0.4778 0.1084 -0.0138 0.1182 -0.7610 -0.0767 0.1888 -0.4069 259 0 259 0 -1.3410 224.34 0.000 0 31 0 4.1639 1.4635 0.0139 0.014 31 12 0.1672 0 36 0 276 3978 2.743 1450.299 16.6892 0.0007 31 1641 19.95 82.255 17.3138 0.0132 32 3630 19.48 186.353 15.8620 0.0058 1.325 0 1.4518 0.6246 0.8271 "" "" 0 "" "" "" NOT_AVAILABLE 340.65830679371 2.13210045966 254.62610839863 -20.96915290198 100001 4497.00 4375.67 4812.24 1.7750 1.3155 2.0451 0.9060 0.6549 1.0300 "" "" "" "" "" "" "" 250.09565647100 2.5989 -43.35189407160 1.6697
621 250.121495 -43.433007 779.137 1651.19 17.141 0.003 1.273 0.011 "" "" 1.552 0.004 3.2624 0.074773 0.025944 -0.070128 159.7 "Gaia DR2 5967635025166535040" 250.12268512861 0.0708 -43.43287540115 0.0551 1635721458409799680 5967635025166535040 542639630 2015.5 0.6542 0.0755 8.6646 -6.896 0.135 -3.987 0.087 0.1666 -0.0687 -0.4056 -0.2828 -0.1590 -0.2546 -0.7185 -0.2399 0.3496 -0.0351 281 0 279 2 0.1890 277.77 0.033 0.05 31 0 4.4928 1.4736 0.0137 0.087 32 12 0.13102 0 34 0 294 4281 2.239 1911.906 16.6094 0.0006 32 1474 10.89 135.395 17.4302 0.0080 32 4120 10.54 390.748 15.7248 0.0028 1.306 0 1.7054 0.8208 0.8846 "" "" 0 "" "" "" NOT_AVAILABLE 340.61062694208 2.06374117197 254.65949263404 -21.04643188742 100001 4209.05 4079.19 4255.25 "" "" "" "" "" "" 200111 1.43 1.40 1.53 0.582 0.441 0.722 250.12272601500 2.1005 -43.43285823390 1.3493
622 250.210723 -43.395045 191.995 1310.91 17.144 0.003 1.161 0.01 "" "" 1.517 0.004 0.8963 0.095455 0.089891 -0.032113 109.7 "Gaia DR2 5967636747457827712" 250.21066699459 1.6719 -43.39479938503 1.0927 1635721458409799680 5967636747457827712 453949583 2015.5 "" "" "" "" "" "" "" 0.7355 "" "" "" "" "" "" "" "" "" 190 0 187 3 1.9968 222.06 1.972 1.8 3 0 0.0402 "" "" 0.132 22 10 3.4506 0 24 0 204 155.3 0.8921 174.091 20.2104 0.0062 14 46.25 8.438 5.481 21.1886 0.1981 22 281.4 12.74 22.089 18.6386 0.0492 2.110 0 2.5500 0.9782 1.5718 "" "" 0 "" "" "" NOT_AVAILABLE 340.68152044404 2.04104911813 254.72134373276 -20.99951549747 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.21066699500 1.6719 -43.39479938500 1.0927
